amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,cycle,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,sub_id,timestamp,transaction_id,two_year_transaction_period,unused_recipient_committee_id
A,ADD,,,,JOHN P MR.,H6PA12030,MURTHA,,"MURTHA, JOHN P MR.",H,HOUSE,12,PA,PENNSYLVANIA,,,PA,,,C00047548,,,,,,,2008,2000.0,2008-03-10T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G,,,,GENERAL,,341445,F3,28039700976,21,Other Disbursements,1042220080000602064,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?28039700976,JOHNSTOWN,"{'cycles': [1976, 1986, 1978, 2006, 1992, 2008, 1990, 2010, 1994, 2012, 1998, 2000, 2002, 1982, 1996, 2004, 1984, 1980, 1988], 'street_2': 'BT FINANCIAL PLAZA SUITE 220', 'state': 'PA', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'JOHNSTOWN', 'committee_type': 'H', 'committee_id': 'C00019075', 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'MURTHA FOR CONGRESS COMMITTEE', 'candidate_ids': ['H6PA12030'], 'street_1': 'Suite 120, 551 Main Street', 'cycle': 2008, 'treasurer_name': 'Ondick, Treasurer, Robert C. Mr.', 'organization_type_full': None, 'state_full': 'Pennsylvania', 'zip': '15901', 'designation': 'P'}",C00019075,MURTHA FOR CONGRESS COMMITTEE,PA,15901,,Q1,2008,SB,ITEMIZED DISBURSEMENTS,,2052420081089872355,2017-11-05T20:29:10.060320+00:00,,2008,C00019075
A,ADD,,,,,,,,,,,,,,,,,,,C00047548,,,,,,,2008,153.0,2008-03-13T00:00:00,INCOME TAX,OTHER,,,,,,,,,341445,F3,28039700975,17,Operating Expenditures,1042220080000602064,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?28039700975,OGDEN,,,UNITED STATES TREASURY,UT,84201,,Q1,2008,SB,ITEMIZED DISBURSEMENTS,,2052420081089872354,2017-11-05T20:29:10.060320+00:00,,2008,
A,ADD,,,,,,,,,,,,,,,,,,,C00047548,,,,,,,2008,1000.0,2008-04-02T00:00:00,DONATION,OTHER,,,,,,,,,355862,F3,28039790145,21,Other Disbursements,1071820080000619048,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?28039790145,SPRINGFIELD,,,JESUIT MISSION BUREAU,PA,19064,,Q2,2008,SB,ITEMIZED DISBURSEMENTS,,2081120081093297205,2017-11-05T20:29:10.060320+00:00,,2008,
A,ADD,,,,JERRY,H8CA37079,LEWIS,,"LEWIS, JERRY",H,HOUSE,41,CA,CALIFORNIA ,,,CA,,,C00047548,,,,,,,2008,2000.0,2008-04-25T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G,,,,GENERAL,,355862,F3,28039790145,21,Other Disbursements,1071820080000619048,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?28039790145,REDLANDS,"{'cycles': [2010, 1980, 2006, 2014, 1994, 1996, 1998, 1982, 1984, 2002, 2008, 2012, 1986, 2000, 1992, 1978, 2016, 2018, 1988, 1990, 2004], 'street_2': None, 'state': 'CA', 'organization_type': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'city': 'Redlands', 'committee_type': 'H', 'committee_id': 'C00090357', 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'LEWIS FOR CONGRESS COMMITTEE', 'candidate_ids': ['H8CA37079'], 'street_1': 'P.O. Box 247', 'cycle': 2008, 'treasurer_name': 'Percy, Dr. Robert', 'organization_type_full': None, 'state_full': 'California', 'zip': '92373', 'designation': 'P'}",C00090357,LEWIS FOR CONGRESS,CA,92373,,Q2,2008,SB,ITEMIZED DISBURSEMENTS,,2081120081093297206,2017-11-05T20:29:10.060320+00:00,,2008,C00090357
A,ADD,,,,DAVID,H8CA35032,DREIER,,"DREIER, DAVID",H,HOUSE,26,CA,CALIFORNIA ,,,CA,,,C00047548,,,,,,,2008,2000.0,2008-04-25T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G,,,,GENERAL,,355862,F3,28039790145,21,Other Disbursements,1071820080000619048,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?28039790145,UPLAND,"{'cycles': [1994, 2002, 1990, 1998, 1992, 2008, 1982, 2000, 2014, 2010, 1984, 2004, 2006, 1980, 1996, 1988, 2012, 1986, 1978], 'street_2': None, 'state': 'CA', 'organization_type': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'city': 'UPLAND', 'committee_type': 'H', 'committee_id': 'C00088658', 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'DREIER FOR CONGRESS COMMITTEE', 'candidate_ids': ['H8CA35032'], 'street_1': 'P.O. BOX 505', 'cycle': 2008, 'treasurer_name': 'DAVID WM. COUCH', 'organization_type_full': None, 'state_full': 'California', 'zip': '91785', 'designation': 'P'}",C00088658,DREIER FOR CONGRESS COMMITTEE,CA,91785,,Q2,2008,SB,ITEMIZED DISBURSEMENTS,,2081120081093297207,2017-11-05T20:29:10.060320+00:00,,2008,C00088658
N,NO CHANGE,,,,CHARLES H,H8NC11038,TAYLOR,,"TAYLOR, CHARLES H",H,HOUSE,11,NC,NORTH CAROLINA,,,,,,C00047548,,,,,,,2006,1050.0,2005-08-05T00:00:00,,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,,,,,F3,25038904965,,,1101720050000276409,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?25038904965,,"{'cycles': [2008, 1990, 2004, 2000, 1996, 1988, 1994, 1998, 1992, 2006, 2002], 'street_2': 'PO Box 2355', 'state': 'NC', 'organization_type': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'city': 'Asheville', 'committee_type': 'H', 'organization_type_full': None, 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'CHARLES TAYLOR FOR CONGRESS COMMITTEE', 'candidate_ids': ['H8NC11038'], 'street_1': 'PO Box 2355', 'cycle': 2006, 'treasurer_name': 'David C.Blevins', 'committee_id': 'C00222653', 'state_full': 'North Carolina', 'zip': '28802', 'designation': 'P'}",C00222653,,,,,Q3,2005,SB,,,1110120050000279694,2017-11-05T20:29:10.060320+00:00,,2006,C00222653
N,NO CHANGE,,,,CHARLES H,H8NC11038,TAYLOR,,"TAYLOR, CHARLES H",H,HOUSE,11,NC,NORTH CAROLINA,,,,,,C00047548,,,,,,,2006,1050.0,2005-08-05T00:00:00,,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,,,,,F3,25038904965,,,1101720050000276409,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?25038904965,,"{'cycles': [2008, 1990, 2004, 2000, 1996, 1988, 1994, 1998, 1992, 2006, 2002], 'street_2': 'PO Box 2355', 'state': 'NC', 'organization_type': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'city': 'Asheville', 'committee_type': 'H', 'organization_type_full': None, 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'CHARLES TAYLOR FOR CONGRESS COMMITTEE', 'candidate_ids': ['H8NC11038'], 'street_1': 'PO Box 2355', 'cycle': 2006, 'treasurer_name': 'David C.Blevins', 'committee_id': 'C00222653', 'state_full': 'North Carolina', 'zip': '28802', 'designation': 'P'}",C00222653,,,,,Q3,2005,SB,,,1110120050000279695,2017-11-05T20:29:10.060320+00:00,,2006,C00222653
A,ADD,,,,JAMES T,H8NY27036,WALSH,,"WALSH, JAMES T",H,HOUSE,25,NY,NEW YORK,,,NY,,,C00047548,,,,,,,2006,2000.0,2005-10-03T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,,,,PRIMARY,,214166,F3,26039020970,21,Other Disbursements,1032320060000300177,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26039020970,SYRACUSE,"{'cycles': [2012, 2008, 1992, 1994, 1990, 1988, 1998, 2006, 2000, 2002, 2016, 2004, 1996, 2010, 2014], 'street_2': None, 'state': 'NY', 'organization_type': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'city': 'SYRACUSE', 'committee_type': 'H', 'organization_type_full': None, 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'WALSH FOR CONGRESS COMMITTEE', 'candidate_ids': ['H8NY27036'], 'street_1': '306 WINKWORTH PARKWAY', 'cycle': 2006, 'treasurer_name': 'Edward J. Moran', 'committee_id': 'C00225623', 'state_full': 'New York', 'zip': '13215', 'designation': 'P'}",C00225623,WALSH FOR CONGRESS COMMITTEE,NY,13215,,YE,2005,SB,ITEMIZED DISBURSEMENTS,,2050920061066196025,2017-11-05T20:29:10.060320+00:00,,2006,C00225623
A,ADD,,,,DAVID L,H0OH07021,HOBSON,,"HOBSON, DAVID LEE",H,HOUSE,07,OH,OHIO,,,OH,,,C00047548,,,,,,,2006,2000.0,2005-10-03T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,,,,PRIMARY,,214166,F3,26039020970,21,Other Disbursements,1032320060000300177,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26039020970,SPRINGFIELD,"{'cycles': [2018, 2008, 1990, 2016, 2006, 2002, 2004, 2014, 2000, 2012, 1994, 2010, 1996, 1992, 1998], 'street_2': None, 'state': 'OH', 'organization_type': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'city': 'SPRINGFIELD', 'committee_type': 'H', 'organization_type_full': None, 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'HOBSON FOR CONGRESS', 'candidate_ids': ['H0OH07021'], 'street_1': '82 WEST COLUMBIA STREET', 'cycle': 2006, 'treasurer_name': 'JONES, D. DONALD', 'committee_id': 'C00239905', 'state_full': 'Ohio', 'zip': '45502', 'designation': 'P'}",C00239905,HOBSON FOR CONGRESS,OH,45503,,YE,2005,SB,ITEMIZED DISBURSEMENTS,,2050920061066196026,2017-11-05T20:29:10.060320+00:00,,2006,C00239905
A,ADD,,,,RODNEY P.,H2NJ05014,FRELINGHUYSEN,,"FRELINGHUYSEN, RODNEY P.",H,HOUSE,11,NJ,NEW JERSEY,,,NJ,,,C00047548,,,,,,,2006,2000.0,2005-10-03T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,,,,PRIMARY,,214166,F3,26039020970,21,Other Disbursements,1032320060000300177,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26039020970,MORRISTOWN,"{'cycles': [2016, 2008, 2012, 1996, 1998, 2014, 2002, 2006, 2004, 1994, 2010, 2018, 2000], 'street_2': None, 'state': 'NJ', 'organization_type': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'city': 'MORRISTOWN', 'committee_type': 'H', 'organization_type_full': None, 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'FRELINGHUYSEN FOR CONGRESS', 'candidate_ids': ['H2NJ05014'], 'street_1': '19 CATTANO AVENUE', 'cycle': 2006, 'treasurer_name': 'WARREN J. LESHNER', 'committee_id': 'C00299404', 'state_full': 'New Jersey', 'zip': '07960', 'designation': 'P'}",C00299404,FRELINGHUYSEN FOR CONGRESS,NJ,07960,,YE,2005,SB,ITEMIZED DISBURSEMENTS,,2050920061066196027,2017-11-05T20:29:10.060320+00:00,,2006,C00299404
A,ADD,,,,TODD,H4KS04087,TIAHRT,,"TIAHRT, TODD W.",H,HOUSE,04,KS,KANSAS,,,KS,,,C00047548,,,,,,,2006,2000.0,2005-10-03T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,,,,PRIMARY,,214166,F3,26039020971,21,Other Disbursements,1032320060000300177,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26039020971,WICHITA,"{'cycles': [1994, 2006, 2004, 2008, 1998, 1996, 2002, 2000, 2010], 'street_2': None, 'state': 'KS', 'organization_type': None, 'party': None, 'party_full': None, 'city': 'Wichita', 'committee_type': 'H', 'organization_type_full': None, 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'TIAHRT FOR CONGRESS', 'candidate_ids': ['H4KS04087'], 'street_1': '2250 N Rock Rd #118 A', 'cycle': 2006, 'treasurer_name': 'George C. Bruce', 'committee_id': 'C00295592', 'state_full': 'Kansas', 'zip': '67226', 'designation': 'P'}",C00295592,TIAHRT FOR CONGRESS,KS,67226,,YE,2005,SB,ITEMIZED DISBURSEMENTS,,2050920061066196028,2017-11-05T20:29:10.060320+00:00,,2006,C00295592
A,ADD,,,,HENRY,H2TX23058,BONILLA,,"BONILLA, HENRY",H,HOUSE,23,TX,TEXAS,,,TX,,,C00047548,,,,,,,2006,2000.0,2005-10-03T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,,,,PRIMARY,,214166,F3,26039020971,21,Other Disbursements,1032320060000300177,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26039020971,SAN ANTONIO,"{'cycles': [2010, 2002, 1996, 2000, 2004, 2008, 1994, 2012, 1998, 2006, 1992], 'street_2': None, 'state': 'TX', 'organization_type': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'city': 'San Antonio', 'committee_type': 'H', 'organization_type_full': None, 'committee_type_full': 'House', 'designation_full': 'Principal campaign committee', 'name': 'TEXANS FOR HENRY BONILLA', 'candidate_ids': ['H2TX23058'], 'street_1': 'P.O. Box 17292', 'cycle': 2006, 'treasurer_name': 'Jill DeYoung', 'committee_id': 'C00257402', 'state_full': 'Texas', 'zip': '78217', 'designation': 'P'}",C00257402,TEXANS FOR HENRY BONILLA,TX,78217,,YE,2005,SB,ITEMIZED DISBURSEMENTS,,2050920061066196029,2017-11-05T20:29:10.060320+00:00,,2006,C00257402
A,ADD,,,,RICHARD CRAIG,S6AL00013,SHELBY,,"SHELBY, RICHARD C",S,SENATE,00,AL,ALABAMA,,,AL,,,C00047548,,,,,,,2006,2000.0,2005-10-03T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P,,,,PRIMARY,,214166,F3,26039020971,21,Other Disbursements,1032320060000300177,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26039020971,TUSCALOOSA,"{'cycles': [2002, 1996, 2016, 2000, 2006, 2018, 1990, 2010, 2004, 2008, 1992, 1988, 2012, 2014, 1994, 1986, 1998], 'street_2': None, 'state': 'AL', 'organization_type': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'city': 'TUSCALOOSA', 'committee_type': 'S', 'organization_type_full': None, 'committee_type_full': 'Senate', 'designation_full': 'Principal campaign committee', 'name': 'SHELBY FOR U S SENATE', 'candidate_ids': ['S6AL00013'], 'street_1': 'POST OFFICE BOX 1091', 'cycle': 2006, 'treasurer_name': 'PAMELA B BLACKWELL', 'committee_id': 'C00193623', 'state_full': 'Alabama', 'zip': '35403', 'designation': 'P'}",C00193623,SHELBY FOR US SENATE,AL,35403,,YE,2005,SB,ITEMIZED DISBURSEMENTS,,2050920061066196030,2017-11-05T20:29:10.060320+00:00,,2006,C00193623
