amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,cycle,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,sub_id,timestamp,transaction_id,two_year_transaction_period,unused_recipient_committee_id
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,40.81,2003-01-06T00:00:00,TELEPHONE,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982341,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982341,ROCK HILL,,,COMPORIUM COMMUNICATIONS,SC,297317042,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410904,2017-11-05T20:29:10.060320+00:00,SB17.9344,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,49.66,2003-01-06T00:00:00,PRINTING,ADVERTISING,,,,,ORG,ORGANIZATION,,,95957,F3,23991982348,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982348,ROCK HILL,,,THE PRINT SHOPPE,SC,29732,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410925,2017-11-05T20:29:10.060320+00:00,SB17.9347,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,171.75,2003-01-06T00:00:00,POSTAGE STAMPS,ADMINISTRATIVE,,,,,ORG,ORGANIZATION,,,95957,F3,23991982349,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982349,ROCK HILL,,,U. S. POSTMASTER,SC,29732,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410926,2017-11-05T20:29:10.060320+00:00,SB17.9349,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,93.4,2003-01-16T00:00:00,WEB SITE MAINTENANCE,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982339,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982339,YORK,,,BANK OF YORK,SC,29745,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410898,2017-11-05T20:29:10.060320+00:00,SB17.9351,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,30.0,2003-01-17T00:00:00,FESTIVAL FEE,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982341,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982341,ROCK HILL,,,COME SEE ME PARADE COMMITTEE,SC,29730,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410902,2017-11-05T20:29:10.060320+00:00,SB17.9355,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,56.0,2003-01-21T00:00:00,FEDERAL WITHHOLDING,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982344,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982344,ATLANTA,,,INTERNAL REVENUE SERVICE,GA,30348,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410912,2017-11-05T20:29:10.060320+00:00,SB17.9356,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,1000.0,2003-01-28T00:00:00,REFUND,REFUNDS,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,,,IND,INDIVIDUAL,,,95957,F3,23991982350,20A,Refunds of Contributions to Individuals/Persons Other Than Political Committees,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982350,WASHINGTON,,,"CHAMPLIN, STEVEN M. MR. ",DC,20003,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410927,2017-11-05T20:29:10.060320+00:00,SB20A.9357,2004,
C,CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,2700.0,2003-01-31T00:00:00,RETAINER,OTHER,,,,,IND,INDIVIDUAL,,,95957,F3,23991982343,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982343,FALLS CHURCH,,,FIORELLO CONSULTING,VA,22041,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410908,2017-11-05T20:29:10.060320+00:00,SB17.9360,2004,
C,CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,600.0,2003-01-31T00:00:00,POSTAGE STAMPS,ADMINISTRATIVE,,,,,IND,INDIVIDUAL,,,95957,F3,23991982343,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982343,FALLS CHURCH,,,FIORELLO CONSULTING,VA,22041,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410909,2017-11-05T20:29:10.060320+00:00,SB17.9365,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,100.0,2003-01-31T00:00:00,RENT,ADMINISTRATIVE,,,,,ORG,ORGANIZATION,,,95957,F3,23991982345,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982345,ROCK HILL,,,M H AND M PROPERTIES,SC,29730,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410915,2017-11-05T20:29:10.060320+00:00,SB17.9362,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,2000.0,2003-01-31T00:00:00,FOOD AND DRINK,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982347,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982347,WASHINGTON,,,RIDEWELL'S INC.,DC,20515,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410921,2017-11-05T20:29:10.060320+00:00,SB17.9358,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,1563.0,2003-02-03T00:00:00,STAFF COMPENSATION,MATERIALS,,,,,IND,INDIVIDUAL,,,95957,F3,23991982346,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982346,ROCK HILL,,,"PRESTO, JOHN ALAN  ",SC,29730,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410919,2017-11-05T20:29:10.060320+00:00,SB17.9363,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,478.0,2003-02-04T00:00:00,FEDERAL WITHHOLDING,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982340,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982340,YORK,,,BANK OF YORK,SC,29745,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410899,2017-11-05T20:29:10.060320+00:00,SB17.9367,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,112.0,2003-02-04T00:00:00,S.C. WITHHOLDING,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982348,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982348,COLUMBIA,,,S. C. DEPARTMENT OF REVENUE - P.O. BOX 125 ...,SC,29211,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410923,2017-11-05T20:29:10.060320+00:00,SB17.9368,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,43.56,2003-02-14T00:00:00,TELEPHONE,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982342,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982342,ROCK HILL,,,COMPORIUM COMMUNICATIONS,SC,297317042,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410905,2017-11-05T20:29:10.060320+00:00,SB17.9371,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,1079.0,2003-02-14T00:00:00,FEDERAL INCOME TAX,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982344,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982344,ATLANTA,,,INTERNAL REVENUE SERVICE,GA,30348,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410913,2017-11-05T20:29:10.060320+00:00,SB17.9373,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,166.0,2003-02-14T00:00:00,STATE INCOME TAX,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982347,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982347,COLUMBIA,,,S. C. DEPARTMENT OF REVENUE,SC,292140006,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410922,2017-11-05T20:29:10.060320+00:00,SB17.9372,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,1007.16,2003-02-18T00:00:00,PRINTING,ADVERTISING,,,,,ORG,ORGANIZATION,,,95957,F3,23991982342,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982342,WASHINGTON,,,"DAVID L. ANDRUKITIS, INC.",DC,20003,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410906,2017-11-05T20:29:10.060320+00:00,SB17.9375,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,21.05,2003-02-18T00:00:00,SUPPLIES,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982346,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982346,SALT LAKE CITY,,,OFFICE DEPOT,UT,84130,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410917,2017-11-05T20:29:10.060320+00:00,SB17.9376,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,478.0,2003-03-01T00:00:00,FEDERAL WITHHOLDING,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982340,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982340,YORK,,,BANK OF YORK,SC,29745,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410900,2017-11-05T20:29:10.060320+00:00,SB17.9401,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,112.0,2003-03-01T00:00:00,STATE WITHHOLDING,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982340,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982340,YORK,,,BANK OF YORK,SC,29745,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410901,2017-11-05T20:29:10.060320+00:00,SB17.9402,2004,
C,CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,2700.0,2003-03-01T00:00:00,FUND RAISING,OTHER,,,,,IND,INDIVIDUAL,,,95957,F3,23991982343,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982343,FALLS CHURCH,,,FIORELLO CONSULTING,VA,22041,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410910,2017-11-05T20:29:10.060320+00:00,SB17.9386,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,100.0,2003-03-01T00:00:00,RENT,ADMINISTRATIVE,,,,,ORG,ORGANIZATION,,,95957,F3,23991982345,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982345,ROCK HILL,,,M H AND M PROPERTIES,SC,29730,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410916,2017-11-05T20:29:10.060320+00:00,SB17.9388,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,1563.0,2003-03-01T00:00:00,STAFF COMPENSATION,MATERIALS,,,,,IND,INDIVIDUAL,,,95957,F3,23991982347,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982347,ROCK HILL,,,"PRESTO, JOHN ALAN  ",SC,29730,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410920,2017-11-05T20:29:10.060320+00:00,SB17.9387,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,500.0,2003-03-01T00:00:00,CONTRIBUTION,OTHER,,,,,CCM,CAMPAIGN COMMITTEE,,,95957,F3,23991982351,21,Other Disbursements,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982351,NEWBERRY,,,JAMES LANDER FOR S.C. SENATE,SC,29745,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410929,2017-11-05T20:29:10.060320+00:00,SB21.9389,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,43.0,2003-03-19T00:00:00,LONG DISTANCE,OTHER,,,,,ORG,ORGANIZATION,,,95957,F3,23991982348,17,Operating Expenditures,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982348,COLUMBIA,,,"SOUTH CAROLINA NET, INC.",SC,292111787,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410924,2017-11-05T20:29:10.060320+00:00,SB17.9403,2004,
N,NO CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,500.0,2003-03-24T00:00:00,COINTRIBUTION,OTHER,,,,,CCM,CAMPAIGN COMMITTEE,,,95957,F3,23991982351,21,Other Disbursements,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982351,NEWBERRY,,,JAMES LANDER FOR S.C. SENATE,SC,29745,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410930,2017-11-05T20:29:10.060320+00:00,SB21.9454,2004,
C,CHANGE,,,,,,,,,,,,,,,,,,,C00155796,,,,,,,2004,5000.0,2003-03-24T00:00:00,CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,PAC,POLITICAL ACTION COMMITTEE,,,95957,F3,23991982352,21,Other Disbursements,4092420031035286424,2017-11-05T20:29:10.060320+00:00,,,,False,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?23991982352,WASHINGTON,"{'cycles': [2002, 2004, 2006, 2012, 2008, 2010, 2014], 'street_2': 'Suite 800', 'state': 'DC', 'organization_type': None, 'party': None, 'party_full': None, 'city': 'Washington', 'committee_type': 'N', 'committee_id': 'C00383232', 'committee_type_full': 'PAC - Nonqualified', 'designation_full': 'Unauthorized', 'designation': 'U', 'candidate_ids': [], 'street_1': '607 14th Street NW', 'cycle': 2004, 'treasurer_name': 'Moses Mercado', 'organization_type_full': None, 'state_full': 'District Of Columbia', 'zip': '20005', 'name': 'NEW HOUSE PAC'}",C00383232,NEW HOUSE PAC,DC,20005,,Q1,2003,SB,ITEMIZED DISBURSEMENTS,,4092920031035410931,2017-11-05T20:29:10.060320+00:00,SB21.9459,2004,C00383232
